time_index,wind_0_MW,wind_0_N,wind_0_NE,wind_0_S,wind_0_SE,wind_1_MW,wind_1_N,wind_1_NE,wind_1_S,wind_1_SE,wind_2_MW,wind_2_N,wind_2_NE,wind_2_SE,solar_pv_0_MW,solar_pv_0_N,solar_pv_0_NE,solar_pv_0_SE,solar_pv_1_MW,solar_pv_1_N,solar_pv_1_NE,solar_pv_1_S,solar_pv_1_SE,solar_pv_2_MW,solar_pv_2_N,solar_pv_2_NE,solar_pv_2_S,solar_pv_2_SE
359,0.039468786,0.037697459,0.16618799,0.123841952,0.079706371,0.028384809,0.014686076,0.040792111,0.101896425,0.018802859,0.019960189,0.01724311,0.013711413,0.008792547,0,0.000406307,0,0,0,0,0,0.066755833,0,1.26E-06,0,0,0.001946448,0
360,0.041250282,0.043013991,0.182974751,0.14965972,0.084640132,0.035719436,0.035789368,0.078495625,0.140805037,0.02407717,0.020483054,0.024680444,0.017112802,0.011966046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,0.050794924,0.047714788,0.181609538,0.156576148,0.072051707,0.041700526,0.057037587,0.083101741,0.172913255,0.033937303,0.024571103,0.030993633,0.015612258,0.024308075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,0.063186932,0.045970256,0.167037378,0.158318067,0.061501072,0.055127213,0.059002148,0.077095258,0.221855948,0.039717239,0.039698136,0.035648739,0.017364191,0.032949068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,0.07355454,0.040813256,0.144486363,0.166987701,0.062064503,0.066079177,0.056539717,0.060834585,0.27247026,0.04589585,0.049979297,0.035308912,0.012335145,0.036877019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,0.084244888,0.036043291,0.124304538,0.170217527,0.060773955,0.073347422,0.040921551,0.046272849,0.298135612,0.044884007,0.057170836,0.035570268,0.007790882,0.03505176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0.092334714,0.040104936,0.103316808,0.162448833,0.054620694,0.081479727,0.032766133,0.040927813,0.298114413,0.03834938,0.060436526,0.035532606,0.006292089,0.043529607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,0.098647849,0.033397123,0.083309453,0.137681771,0.050813438,0.095897703,0.03088955,0.038373751,0.265156174,0.036003712,0.063346061,0.035477692,0.004827899,0.050559006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,0.106499899,0.027468394,0.070596952,0.102404044,0.046551681,0.108708395,0.031822273,0.037586655,0.217785322,0.036429974,0.069406223,0.034227577,0.004055374,0.061563561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,0.116012525,0.027312311,0.058043346,0.076732844,0.04386637,0.112386318,0.033580625,0.032539559,0.188220723,0.036200466,0.065531796,0.033617397,0.002814191,0.058424017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,0.118341818,0.022544485,0.055094594,0.060485921,0.048353706,0.106587741,0.03228894,0.027459084,0.166012507,0.036761322,0.056662255,0.030977268,0.001627174,0.048626087,0,0,0,0,0,0,2.86E-05,0,0,0,0,0.005029565,0,0.000279132
370,0.116714284,0.019845946,0.05159084,0.050500407,0.046330498,0.104061098,0.028408238,0.022071088,0.142879274,0.032746204,0.053199704,0.031558178,0.000989614,0.048411594,0.093650784,0.008266748,0.133284167,0.027355,0.113336414,0.024265037,0.164458193,0.303317449,0.104291794,0.092493857,0.022965146,0.247819143,0.205044438,0.205788584
371,0.095164433,0.015832625,0.071669986,0.05280601,0.064718113,0.094872538,0.02108076,0.023310406,0.135935093,0.042424381,0.049304081,0.034986932,0.003185628,0.019751553,0.337171038,0.143084174,0.323428333,0.28275,0.274945622,0.097180482,0.32318733,0.585710744,0.223722582,0.314211914,0.143791149,0.361348882,0.405261447,0.376326894
372,0.088301638,0.016296214,0.074951678,0.044391604,0.07733143,0.11316758,0.014042457,0.020961321,0.088612185,0.054167661,0.032299097,0.028320861,0.00266721,0.017190062,0.454743891,0.356131449,0.396054167,0.34581,0.348540782,0.214636032,0.490847304,0.655812346,0.305672255,0.418985444,0.263528007,0.483330551,0.518882835,0.49176067
373,0.117059544,0.018767779,0.071654789,0.030697086,0.090856579,0.115433102,0.030601831,0.016039344,0.064679875,0.063532644,0.042846381,0.028593991,0.004207005,0.02833706,0.539821218,0.456301347,0.592109167,0.424135,0.439143724,0.366073019,0.60401915,0.700990718,0.374256255,0.477597427,0.379430959,0.591867392,0.611218277,0.557993471
374,0.124821737,0.019482507,0.063540506,0.019645719,0.089174441,0.092484267,0.05125553,0.011725463,0.039705981,0.068952428,0.047026287,0.046000847,0.006514251,0.026484472,0.574500098,0.521918451,0.693099167,0.600085,0.46856095,0.46462,0.597911869,0.702985756,0.419930164,0.498567411,0.429891996,0.598391069,0.623251832,0.552362909
375,0.12321039,0.018244854,0.060944657,0.012582402,0.085317725,0.084477655,0.064073684,0.007264224,0.015813485,0.068323875,0.039639921,0.053655329,0.010124215,0.024024017,0.615321657,0.558286963,0.652016667,0.602435,0.521284773,0.432389471,0.595005341,0.712850487,0.520908321,0.598395173,0.468653707,0.649004952,0.655146352,0.558874179
376,0.119221968,0.016474116,0.06365422,0.008084381,0.078557605,0.077088365,0.056856903,0.004319856,0.005309084,0.054769074,0.035667938,0.048237545,0.011298792,0.023657971,0.636259891,0.591529609,0.7283425,0.610745,0.548619639,0.543713344,0.577660157,0.68398209,0.569863109,0.591627622,0.495192994,0.658144777,0.656978702,0.565850789
377,0.11359923,0.01533204,0.073291484,0.006723058,0.078745601,0.070800902,0.043111823,0.00384589,0.003795945,0.045058807,0.030877313,0.040711126,0.01090785,0.03332588,0.663855801,0.592844854,0.645465,0.57008,0.560677471,0.571192348,0.558172439,0.672089013,0.536022879,0.625012328,0.495308681,0.659047967,0.684329544,0.573364697
378,0.101344997,0.014879252,0.08990236,0.00893721,0.084647865,0.073169631,0.030023799,0.004563912,0.004996109,0.050837065,0.032209952,0.034803632,0.01145936,0.042515942,0.595438896,0.574392271,0.624750833,0.495665,0.526546288,0.558563202,0.513745631,0.721140974,0.470391745,0.564496465,0.483357869,0.609592893,0.629311671,0.467317782
379,0.092963357,0.013756783,0.114833634,0.013736672,0.087237078,0.065078768,0.024714722,0.005745448,0.006747449,0.057270608,0.0307384,0.031064858,0.012556159,0.043863354,0.561292418,0.558336404,0.606089167,0.476065,0.497371277,0.512289963,0.547420273,0.667549846,0.361351448,0.538299298,0.436785566,0.566939011,0.613398657,0.458260378
380,0.075966235,0.017814108,0.152872737,0.024255163,0.100900597,0.05217616,0.028550114,0.007942412,0.009296991,0.053481987,0.027170265,0.028147195,0.013638889,0.040084472,0.497895748,0.478900727,0.416916667,0.32456,0.461075468,0.415832537,0.401209937,0.664257115,0.260219236,0.496794928,0.358658034,0.397052461,0.547584203,0.306121792
381,0.057239599,0.019095625,0.207300209,0.042699236,0.119751485,0.040648402,0.029344775,0.017332589,0.016338168,0.044945156,0.022696073,0.027568109,0.021761171,0.024202899,0.399496905,0.380294831,0.341240833,0.13027,0.38204911,0.35835586,0.253997596,0.563824397,0.213626358,0.421566976,0.263591033,0.194712484,0.377081686,0.139632553
382,0.036176721,0.02122667,0.233107266,0.06042352,0.120758235,0.030665749,0.026760676,0.055614997,0.020058455,0.033249309,0.01811329,0.023969192,0.02845151,0.020675776,0.242035966,0.166420222,0,0,0.212434819,0.161040456,8.79E-07,0.367258577,0.0792188,0.274739273,0.090484897,0,0.235381447,0.014470422
383,0.069657064,0.034781538,0.243534102,0.083252342,0.121199608,0.058988517,0.037941947,0.090709598,0.034464911,0.027176854,0.047966959,0.018304646,0.04202814,0.015467495,0,0.003167443,0,0,0,0,0,0.052883,0,3.92E-06,0,0,3.77E-05,0
384,0.063660264,0.044130437,0.275714622,0.096409473,0.117633267,0.049733408,0.041079869,0.097884987,0.066865358,0.027613837,0.029407788,0.021002881,0.050308816,0.0099147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,0.064629825,0.049145718,0.290698746,0.10952903,0.112008344,0.042042383,0.046480502,0.099623937,0.100382949,0.032783321,0.023596173,0.028253369,0.046476329,0.006621946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0.071895217,0.050603204,0.276517715,0.12051501,0.108091074,0.049929266,0.042773221,0.090213205,0.13479143,0.045916329,0.034087447,0.035686094,0.040546498,0.011978468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0.081246112,0.03532232,0.227557985,0.10583819,0.099279129,0.061748771,0.037995095,0.085907101,0.16063156,0.058355742,0.0469648,0.040246766,0.039553442,0.026269979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,0.087892453,0.028810687,0.185659203,0.086186546,0.088333845,0.067234661,0.030760958,0.089202275,0.157882671,0.060410583,0.047715277,0.04094513,0.035925664,0.033575155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0.093288878,0.02561776,0.16154831,0.070847276,0.077359693,0.070795812,0.0251162,0.094861171,0.142701733,0.05694065,0.046799238,0.041329825,0.028152114,0.03353706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0.091797549,0.024756738,0.151402875,0.057127138,0.074600583,0.07840287,0.023149152,0.089711512,0.129334685,0.050975981,0.047968257,0.043017601,0.026338406,0.039093996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0.089557137,0.017768701,0.135796814,0.045041017,0.072476514,0.087625114,0.022084856,0.073421414,0.121327433,0.049902805,0.053065245,0.043297667,0.02206244,0.038626915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0.085429472,0.014345477,0.119176628,0.037815168,0.076338567,0.089664636,0.023156827,0.057631577,0.117751178,0.050843781,0.051424848,0.043875901,0.019854469,0.03569441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,0.079809939,0.016868382,0.103508628,0.034033767,0.075385976,0.090332972,0.030747603,0.052705427,0.11197315,0.047130296,0.049258739,0.043828249,0.016633877,0.036932505,0,0,0,0,0,0,1.01E-06,0,0,0,0,0.004003802,0,0.000157692
394,0.076911869,0.019479959,0.087859461,0.03338202,0.070912307,0.092118775,0.037879458,0.048742424,0.107965447,0.042898147,0.045668145,0.044521798,0.013878382,0.030672464,0.008861172,0.061203441,0.289964167,0.020395,0.139643096,0.038087285,0.288497729,0.306320308,0.182688358,0.097160176,0.022764248,0.28246309,0.265412239,0.139398598
395,0.091682526,0.016921314,0.084096529,0.023091366,0.072332002,0.096264766,0.047353435,0.040185086,0.080268857,0.03510869,0.05821222,0.051489155,0.0083343,0.025205797,0.23562214,0.245462267,0.3996575,0.364585,0.362713532,0.140642369,0.485526006,0.620673808,0.324550261,0.354734109,0.166505858,0.431085358,0.52112558,0.238253834
396,0.07502603,0.011057564,0.103242159,0.011599169,0.083633942,0.077382108,0.03155901,0.037624618,0.041168859,0.039742693,0.032598052,0.040347354,0.00844994,0.004279089,0.382933755,0.45705744,0.468385833,0.379265,0.4825673,0.310405744,0.599083139,0.702248013,0.429573855,0.472267148,0.338199091,0.524823339,0.686171548,0.361660843
397,0.087110445,0.014692037,0.101026021,0.003972091,0.104316189,0.074975443,0.05340203,0.030341356,0.019194539,0.061538526,0.038481777,0.050467866,0.010777536,0.005016977,0.445476521,0.557688023,0.448303333,0.464565,0.544136723,0.380818239,0.649523818,0.721140885,0.496203382,0.524722952,0.440357553,0.583241661,0.715778535,0.44643948
398,0.087995592,0.020437708,0.088832466,0.003058069,0.105888503,0.068901492,0.048445051,0.022684027,0.007598573,0.047905825,0.037245851,0.071141886,0.013543961,0.005203313,0.515892117,0.61571678,0.5924325,0.649825,0.631559168,0.46729718,0.704807191,0.760888295,0.581518412,0.600651077,0.516112195,0.610945296,0.783459471,0.536786867
399,0.074931562,0.013982725,0.075659944,0.005209637,0.10040673,0.050966247,0.032700229,0.016530464,0.004683028,0.047039698,0.0345615,0.073880691,0.013818901,0.0048853,0.574582836,0.608006482,0.5430775,0.54942,0.66721101,0.555431651,0.676243884,0.780099987,0.618566624,0.643148304,0.529790177,0.636874453,0.799222046,0.539266616
400,0.064966388,0.010589035,0.070866155,0.01191098,0.094415927,0.040127883,0.019986728,0.015145714,0.010789006,0.046857056,0.030494755,0.063116149,0.01893744,0.011871636,0.588463735,0.635645259,0.567984167,0.57996,0.699263096,0.588618941,0.676401275,0.793563474,0.61718477,0.65558775,0.543551727,0.622166945,0.795033746,0.579272781
401,0.053626277,0.008430911,0.074259842,0.019107725,0.103013179,0.031291488,0.009721598,0.015389238,0.021015378,0.04385175,0.023933056,0.051381406,0.023433937,0.025524638,0.565521397,0.601900201,0.598290833,0.66763,0.716283419,0.57173999,0.666172005,0.751091564,0.620474176,0.638167069,0.513746084,0.661204562,0.745849238,0.53915935
402,0.044719328,0.009400744,0.089482465,0.022958302,0.111691776,0.027175433,0.006106531,0.019939608,0.025192533,0.035163805,0.022728277,0.041162747,0.024336715,0.027580124,0.621649707,0.629537125,0.51276,0.557,0.715643063,0.508130985,0.607120154,0.718490859,0.640684194,0.651933665,0.529527336,0.583087842,0.739688926,0.53406232
403,0.039961594,0.010091222,0.115117502,0.02881353,0.117725914,0.022760411,0.004357085,0.023720197,0.028947977,0.040009441,0.019340911,0.033458214,0.020296377,0.036488613,0.603764704,0.561867128,0.473815833,0.187745,0.674736433,0.500985655,0.556881877,0.701477923,0.5510194,0.616579695,0.479977141,0.523775411,0.687569501,0.421483869
404,0.030951226,0.011820685,0.162013864,0.037643537,0.114748762,0.017428465,0.004486346,0.028382546,0.033914306,0.032038899,0.013801782,0.029410263,0.033469022,0.020100207,0.532858436,0.48763111,0.293593333,0.101295,0.605655032,0.431778553,0.430335454,0.614344756,0.551489164,0.546312206,0.399304229,0.420473162,0.56400007,0.342154597
405,0.016712859,0.021616023,0.215993916,0.044229071,0.104993641,0.01655901,0.007872311,0.038382297,0.036308393,0.024670678,0.007839035,0.025970643,0.02883285,0.025991718,0.434952875,0.388610984,0.177776667,0.005115,0.494104228,0.385544984,0.223431582,0.591927885,0.438785024,0.45129834,0.279488364,0.207581567,0.454471361,0.216741698
406,0.010288865,0.016799273,0.257534195,0.045968815,0.081200605,0.007903767,0.010772646,0.081436711,0.030642088,0.019424081,0.002726872,0.025153504,0.017094203,0.013469151,0.269193584,0.167125087,0,0,0.296939703,0.143879612,6.23E-07,0.396024795,0.206797218,0.292156682,0.071857838,0,0.232552851,0.068436669
407,0.011649696,0.024675995,0.29109559,0.061056257,0.060030348,0.01191055,0.018012357,0.119473826,0.067646741,0.023794621,0.007166269,0.02611569,0.031862923,0.013037681,0,0.001590966,0,0,1.20E-06,0,0,0.040376,0,2.48E-06,0,0,1.90E-05,0
408,0.009216666,0.032573575,0.295846229,0.059873363,0.068623748,0.013331471,0.019133897,0.131941155,0.075445544,0.02422772,0.013670881,0.027990907,0.050174758,0.012828986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,0.007487272,0.043246907,0.26121549,0.054583955,0.07532501,0.009992425,0.020491533,0.158577367,0.083789117,0.022093121,0.012557963,0.030352333,0.050909179,0.012213665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0.003356879,0.048984984,0.207948981,0.04649202,0.073978874,0.007808034,0.023954269,0.153348082,0.083682463,0.019739136,0.010224634,0.035070283,0.040453804,0.012763561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,0.00295117,0.051332586,0.160274661,0.042280261,0.06617815,0.004980594,0.027446612,0.13912002,0.075394598,0.020743961,0.012134033,0.035712757,0.027452114,0.016717184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,0.004755236,0.051948807,0.128710725,0.033948747,0.060148823,0.006704507,0.031661022,0.119922818,0.065854914,0.022394014,0.011632359,0.037997106,0.017966787,0.024573913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,0.007732913,0.046471029,0.106924386,0.025558413,0.060896937,0.010131915,0.028030945,0.08834809,0.054825495,0.018772775,0.009805194,0.03357818,0.014612138,0.031627329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,0.007415635,0.036236548,0.093831109,0.019185091,0.060741846,0.013407359,0.022100029,0.067863393,0.042073187,0.017524084,0.007924938,0.029477748,0.013614312,0.033163561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,0.006197176,0.025212853,0.07999288,0.014572683,0.062740785,0.015133448,0.018624784,0.051243687,0.035209621,0.014584021,0.007279417,0.026274121,0.017220471,0.031680331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,0.004834979,0.020893928,0.07082633,0.012876742,0.064184021,0.013577337,0.027587045,0.042180447,0.038216704,0.012363062,0.006080131,0.026694157,0.020664191,0.026008282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,0.00576003,0.019732023,0.064265899,0.013391113,0.062748661,0.012103909,0.034051329,0.041674373,0.044279773,0.011818818,0.00640291,0.028643378,0.024442089,0.027450104,0,0,0,0,0,0,1.57E-05,0,0,0,0,0.000213545,0,4.87E-06
418,0.007848663,0.019108042,0.06296904,0.015274929,0.065476723,0.014878816,0.036514827,0.042751353,0.050255046,0.014792163,0.007238008,0.031725966,0.043381401,0.028626915,0.168693688,0.079098859,0.063476667,0.02151,0.219777592,0.115647668,0.194376877,0.337078269,0.415284982,0.210885238,0.086414904,0.235033522,0.284988731,0.259192969
419,0.008085085,0.028357394,0.063751134,0.02098049,0.052661849,0.020933671,0.053280878,0.039541907,0.064502185,0.010156169,0.012079548,0.035395612,0.03440471,0.012409938,0.488998113,0.254268113,0.186786667,0.24991,0.492263044,0.401352505,0.419608422,0.670092974,0.613255388,0.562698309,0.259731305,0.3895579,0.524252932,0.41314566
420,0.002852425,0.026616971,0.082369259,0.02018866,0.064454767,0.007853513,0.036446107,0.049964537,0.061143956,0.009011238,0.002915396,0.024227264,0.044179891,0.013560248,0.583980758,0.408854408,0.298003333,0.33718,0.626971648,0.520004486,0.534333811,0.764099321,0.715791558,0.698475523,0.368435672,0.480292942,0.659721781,0.495661408
421,0.00126216,0.025908995,0.092536638,0.014070449,0.057777841,0.003578092,0.048022449,0.056613632,0.049030352,0.011483434,0.000983908,0.019749604,0.055253623,0.005990062,0.694933708,0.537946733,0.344350833,0.53438,0.67598533,0.656368129,0.597990882,0.818995487,0.765442527,0.758438369,0.51790129,0.586626821,0.716951557,0.567556926
422,0.00149165,0.022827693,0.098375437,0.012616353,0.06624753,0.005161887,0.048863134,0.05960465,0.044820646,0.01272844,0.00122676,0.025864648,0.052142995,0.001449275,0.717798944,0.63139055,0.441005,0.58307,0.732236769,0.731917977,0.622894698,0.821154679,0.765088212,0.777328425,0.572261555,0.617294134,0.764802449,0.598459117
423,0.001261233,0.022408045,0.0910028,0.017176815,0.054292792,0.007570651,0.03902949,0.055150483,0.057099624,0.016066927,0.002756035,0.029887016,0.045772524,0,0.668273299,0.608957955,0.490514167,0.527105,0.724745008,0.670586363,0.604230635,0.726191308,0.723810285,0.7462418,0.584515982,0.669197209,0.716521406,0.581827043
424,0.002465431,0.021228848,0.085653002,0.031721727,0.050356656,0.009257534,0.032714158,0.04702459,0.073706903,0.013984581,0.007723265,0.027892961,0.04080779,0,0.604529098,0.57850187,0.5543275,0.65711,0.714648308,0.591744088,0.566989511,0.790574615,0.751486073,0.71854505,0.52827677,0.643087415,0.729999519,0.582115121
425,0.006519507,0.024585259,0.088967548,0.052784944,0.049666984,0.007244144,0.021336443,0.041282854,0.086190364,0.018499729,0.012434916,0.023650507,0.033377476,0.000173913,0.633926458,0.576592534,0.508363333,0.42254,0.709770444,0.598512568,0.514902919,0.742283077,0.735641758,0.705631482,0.563196473,0.621543604,0.675802721,0.570626956
426,0.009837735,0.026327525,0.097077729,0.085804762,0.044038398,0.006109451,0.017384592,0.041453905,0.102912434,0.015677555,0.0141223,0.018754825,0.034395531,0.001503934,0.606984968,0.571032764,0.3475875,0.268565,0.689263951,0.579969413,0.461932032,0.755703487,0.714769448,0.65638081,0.533693559,0.577045017,0.625459935,0.531558978
427,0.01473018,0.030881076,0.115707015,0.10366567,0.040346282,0.004883981,0.016499654,0.047725542,0.122229261,0.014913221,0.021560403,0.017295091,0.044950845,0.002761077,0.538316377,0.525452251,0.336946667,0.172745,0.629648445,0.516640708,0.416706408,0.752111962,0.689469358,0.604631636,0.478617448,0.515754335,0.601538271,0.536845472
428,0.015180533,0.030301721,0.151774748,0.0913667,0.058516167,0.00820713,0.012872816,0.05885939,0.150583422,0.019672351,0.012822692,0.016801513,0.050100302,0.001333333,0.502524792,0.468759191,0.27258,0.16848,0.556642905,0.444947961,0.275238702,0.644459269,0.655316564,0.536896296,0.434724653,0.393887938,0.485879963,0.472751801
429,0.013031084,0.035735546,0.197921407,0.086010732,0.074251116,0.010459293,0.012624796,0.088679581,0.16089865,0.021347255,0.008504497,0.018927294,0.058726329,2.90E-05,0.401613292,0.32322633,0.105231667,0.050085,0.419540417,0.309380456,0.118246329,0.557394385,0.538810455,0.432662141,0.286267871,0.159145383,0.411665279,0.278698609
430,0.011352266,0.039138766,0.260511791,0.084357963,0.071597892,0.012166397,0.022209881,0.141515398,0.12940826,0.014749572,0.003860978,0.020802083,0.054431159,0.000695652,0.227692889,0.18183349,0,0,0.239129183,0.094032872,5.49E-07,0.417571654,0.256131818,0.238581614,0.087031235,0,0.251112496,0.081266133
431,0.0136554,0.0541016,0.25589119,0.081360994,0.065240383,0.018173557,0.022288623,0.158831773,0.123738438,0.018689533,0.010619635,0.025372272,0.07031401,0.004790062,0,0.000308466,0,0,1.20E-06,0,0,0.052660833,0,0,0,0,6.07E-06,0
432,0.016246146,0.065545868,0.277757104,0.079663682,0.071999251,0.015957379,0.035285372,0.204038173,0.13968094,0.020068133,0.017957262,0.027345088,0.090458394,0.011664596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,0.0163423,0.069967908,0.264076727,0.070944635,0.089195023,0.015073939,0.052269776,0.219615194,0.149317997,0.025276504,0.016319109,0.038555099,0.097767814,0.017287785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,0.013512912,0.074468552,0.225304695,0.064841538,0.099057261,0.016463266,0.062573702,0.206233116,0.141465641,0.026705704,0.018496663,0.048864477,0.092411896,0.023237267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,0.013830367,0.078884456,0.189338007,0.05636013,0.097197414,0.017834718,0.056094913,0.20903388,0.119377124,0.023162734,0.018342672,0.053487219,0.07928901,0.031302692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,0.016390486,0.080495853,0.147530729,0.040427456,0.086844325,0.024200469,0.046267758,0.193732775,0.100726108,0.020485188,0.019939279,0.056443413,0.065554952,0.042883644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,0.017537448,0.073977648,0.119218763,0.028396487,0.076794705,0.0279644,0.042852855,0.15797678,0.08352043,0.013793047,0.017443579,0.05540284,0.050045531,0.050912629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,0.018291486,0.077002161,0.100364081,0.020672496,0.068486348,0.026214292,0.044641436,0.126407437,0.066296885,0.012664672,0.015685309,0.055624019,0.038475121,0.044829814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,0.019111472,0.082580203,0.09581117,0.015954249,0.051749909,0.025229658,0.046528452,0.10927784,0.056220805,0.015114733,0.016931264,0.057201181,0.038589976,0.047456729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0.016034377,0.07554653,0.091079655,0.014907434,0.041030302,0.022901671,0.043148155,0.08651356,0.053782059,0.017166116,0.017449488,0.053474943,0.037263587,0.056657557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0.01314004,0.066823564,0.085787578,0.016113599,0.03105806,0.021961858,0.038011113,0.073072075,0.054442275,0.016532254,0.012034208,0.049269293,0.03362337,0.055665424,0,0,0,0,0,0,2.75E-06,0,0,0,0,0.00013557,0,0.000154872
442,0.010066164,0.059886796,0.081844386,0.021239883,0.023363337,0.017093947,0.038534401,0.05994845,0.059785947,0.01466309,0.008773853,0.045017766,0.038494384,0.042718841,0.088299081,0.041175955,0.124711667,0.024235,0.186547926,0.081361174,0.245668496,0.346372769,0.4136214,0.146474409,0.06199133,0.244030487,0.197874074,0.272446902
443,0.014056436,0.081920555,0.131743267,0.020570924,0.020165004,0.021155757,0.061777011,0.147734445,0.052459043,0.018727629,0.025865659,0.05015534,0.085601027,0.035919669,0.372170587,0.154052246,0.282768333,0.26411,0.443268645,0.161336562,0.399227568,0.679318564,0.612346624,0.442536577,0.174874254,0.420583904,0.428772646,0.49245465
444,0.00449277,0.068299132,0.162707885,0.01965623,0.025132213,0.011200788,0.055871959,0.161910832,0.032881578,0.023232681,0.010937118,0.035838853,0.096870531,0.016067081,0.517206995,0.27878281,0.340849167,0.372155,0.601485147,0.177728915,0.477802806,0.833347885,0.731342321,0.594995741,0.272162888,0.481351432,0.616522545,0.570715339
445,0.003375965,0.077120431,0.162985957,0.022829421,0.025917918,0.006526012,0.068218623,0.157648356,0.031242003,0.023916044,0.006747818,0.038308954,0.097040338,0.026616977,0.585230885,0.369486973,0.382780833,0.543315,0.64564924,0.197753805,0.554781288,0.851631564,0.750691612,0.672510153,0.314091902,0.535494515,0.732085756,0.637113244
446,0.005693045,0.062350355,0.151859049,0.032728028,0.027284332,0.006216441,0.07277795,0.134642494,0.034423225,0.018205467,0.006200896,0.047670336,0.073675121,0.026409938,0.633236802,0.450132534,0.463383333,0.67244,0.697237139,0.35577641,0.581108096,0.862125051,0.788160024,0.725197338,0.376214338,0.551169587,0.763429528,0.728605265
447,0.006672059,0.061715254,0.142981457,0.048392139,0.026323423,0.005245129,0.06442719,0.112854513,0.04586202,0.015142828,0.00630529,0.043419087,0.074195229,0.01920911,0.613379765,0.46619215,0.474595,0.56779,0.694588806,0.382147563,0.565233159,0.783123987,0.763175594,0.719619559,0.421620467,0.539464825,0.762670946,0.748988091
448,0.007791098,0.063229809,0.141858572,0.068250284,0.026452258,0.0043241,0.056241906,0.097476984,0.067439817,0.01620313,0.007067734,0.037699914,0.082888043,0.008744513,0.648541429,0.507401143,0.499054167,0.506215,0.683412643,0.413136205,0.583942663,0.781530167,0.788139903,0.701724854,0.472006463,0.56771831,0.739643695,0.712921961
449,0.010390516,0.057992319,0.145908784,0.089129522,0.033046591,0.005259352,0.049318571,0.092034333,0.098382837,0.017597689,0.009813575,0.03427049,0.086544807,0.014448033,0.620891821,0.519443702,0.508363333,0.44332,0.641058989,0.374836174,0.514041026,0.73972,0.783383491,0.673042264,0.494670562,0.528941254,0.736125087,0.705433679
450,0.013735458,0.058958442,0.14955452,0.103965637,0.03591504,0.00612386,0.041398099,0.09307937,0.120986576,0.018990525,0.013224112,0.031059642,0.103326329,0.026397516,0.587992988,0.503750499,0.347943333,0.361095,0.602554304,0.41163196,0.487955782,0.741359038,0.718084497,0.635657484,0.487919968,0.494757718,0.749228727,0.639097241
451,0.016980961,0.053442117,0.160555536,0.124222444,0.050725119,0.010179688,0.026885877,0.098671951,0.148022597,0.018559039,0.010235055,0.02601505,0.10960308,0.009197516,0.555750291,0.409275333,0.36813,0.474255,0.625728331,0.298931882,0.444146287,0.757431077,0.727652812,0.627549756,0.384289224,0.456854411,0.68732292,0.580632481
452,0.023441436,0.059659487,0.180696164,0.153040403,0.061492601,0.012063009,0.01937227,0.13792059,0.178974625,0.023096279,0.011742131,0.026493597,0.07242035,0.006342029,0.485997316,0.3302417,0.249948333,0.436975,0.49613837,0.231011787,0.321442532,0.719824013,0.611852442,0.489016165,0.258225688,0.323666839,0.604320649,0.402715902
453,0.034180161,0.05909291,0.192166498,0.1693573,0.063408057,0.014864057,0.021234395,0.174352594,0.206410883,0.0226058,0.012501564,0.022521845,0.047665338,0.002447205,0.379174925,0.227024517,0.149179167,0.147635,0.360710322,0.154095068,0.147728845,0.646304859,0.457910467,0.346248349,0.156112959,0.163872019,0.524746773,0.27468457
