Time_Index,elec_BR_AC,elec_BR_AL,elec_BR_AM,elec_BR_AP,elec_BR_BA,elec_BR_CE,elec_BR_DF,elec_BR_ES,elec_BR_GO,elec_BR_MA,elec_BR_MG,elec_BR_MS,elec_BR_MT,elec_BR_PA,elec_BR_PB,elec_BR_PE,elec_BR_PI,elec_BR_PR,elec_BR_RJ,elec_BR_RN,elec_BR_RO,elec_BR_RR,elec_BR_RS,elec_BR_SC,elec_BR_SE,elec_BR_SP,elec_BR_TO
61,205.212838568621,615.671014781598,1206.511412956621,205.10422983589953,3139.580478388128,1964.3341818625572,796.3737536091782,2080.125499605251,2167.262393951142,1252.5426418636987,9535.773142326483,1423.7037086703199,2005.932041607534,2032.1094713380821,773.9644699764384,1827.5778127534247,693.8052191168949,4907.297161318265,5526.663521867123,906.7689537887215,521.3673161803425,202.62601682972146,4743.653235452967,4074.9210717002284,503.91732366716894,19549.752340776256,389.2329816487215
62,205.70496103162102,601.6949881915981,1172.5985917766209,207.81715526589952,3029.5305330881283,1937.6176280625573,792.2303250691781,2021.8143685052512,2106.4160752511416,1206.8691905636988,9115.538988326483,1401.6093939703196,1990.0737639075344,1938.1723983080822,761.6645979964384,1789.4074698534248,696.548380816895,4782.256238918265,5408.357416867124,886.3986092187216,513.8061143903425,204.52471206072147,4630.702177552967,3959.731146400228,491.7810220771689,18971.70285977626,385.6745093587215
63,203.902251862621,616.9473063215981,1205.1507056066212,206.04453539289952,3112.736918988128,1952.242969562557,784.9636270291782,2085.9137578052514,2164.8067373511417,1268.6904638636986,9634.022996326485,1428.0434731703197,2006.792019607534,2082.519995768082,769.5347074864384,1825.4428615534248,694.242791216895,4946.914954718265,5496.442037267124,892.0429519087215,517.1405319503425,202.26889044972148,4734.322717952968,4098.037928200228,502.3521484971689,19581.480347776258,385.60569559872147
64,200.14381994462104,610.7516853215982,1190.555583546621,201.25291875489955,3081.531307588128,1918.7377588625573,779.871934389178,2067.610127505251,2133.604110651142,1253.1834271636985,9572.686265326483,1408.1934261703198,1991.0570018075343,2065.651738048082,757.4747428664383,1807.6220269534247,681.552382616895,4905.684557718265,5418.815106467123,886.5819480487215,507.4977307303424,197.95436846772148,4686.047608752969,4060.4373857002283,495.08128344716897,19349.604929776255,380.6211431687215
65,210.975905358621,628.1392940915981,1234.7564522366208,214.81525774389954,3173.358727388128,2025.760168762557,810.384660369178,2131.557314305251,2216.478972851142,1292.9518332636985,9759.221596326484,1464.1734288703199,2036.5138324075342,2097.352476498082,796.3957046964383,1886.1264682534247,713.0327760168949,5020.520918218265,5627.668512867123,927.0311989387216,538.3677854903425,210.31676333372147,4860.727327652968,4180.405861900228,514.9078391271689,20045.259476776257,398.42353950872155
66,200.370104726621,602.2951281615982,1181.710339696621,201.83130984689953,3070.2754070881283,1918.6089391625574,796.5550953291781,2063.8539971052514,2124.5535142511417,1230.6897896636985,9386.246583326485,1393.6948875703197,1985.7127428075341,2009.3158839380824,761.8549640564385,1807.9205245534247,679.7782147168949,4875.574293618265,5406.8727699671235,878.8680669387214,507.7073323803424,197.68203797572147,4684.363988352968,4064.7469114002283,496.00985939716895,19359.911179776256,381.3195656587215
67,227.389431886621,643.2793845015982,1251.573305716621,231.41743214389953,3254.996446188128,2113.3620152625567,892.057297789178,2143.8512191052514,2248.5908388511416,1265.7682354636986,9378.072263326483,1498.4138714703197,2088.5944183075344,1948.842820628082,839.6324629864383,1963.2787022534249,763.205980016895,4998.228730218265,5810.586611567124,948.6248815987213,572.5858967503425,226.01287904372148,4987.744788252969,4219.066237000228,533.6467164971689,20511.92004077626,419.2049340387215
68,231.15480782762103,585.4735993715982,1116.3465000766212,235.76495015789953,2902.446972788128,2015.9775643625571,861.7129372991781,1891.408626705251,2071.9406227511417,1095.5978535636987,7640.698200326484,1388.4540165703197,2005.473091807534,1540.3002791280821,803.9927712364383,1836.1813007534247,770.873903216895,4385.852423518265,5293.311509167123,896.9382093387214,558.4543138003424,233.68866550872147,4576.384182252968,3627.5440254002283,492.4335652171689,17976.191637776257,411.9307888987215
69,257.038243507621,632.1848536615983,1203.1844027566208,268.4354483098996,3044.617118088128,2248.3403742625574,899.1668810691782,1996.6217560052512,2231.0990247511418,1203.7159470636986,8022.729523326484,1501.7440216703199,2102.5519061075347,1625.702145498082,892.3228664364383,2016.4494692534247,856.654751916895,4549.124203118265,5706.670894367123,984.0528509887214,632.7126294003425,267.2564806647215,4883.171554352968,3796.2953053002284,533.8323175771689,19041.717734776255,452.8885520687215
70,261.986263603621,639.3895763615981,1209.9843166966211,276.67297531989954,3021.764491088128,2291.366730562557,886.1472288791781,2001.026118305251,2237.958273451142,1230.6832109636987,8013.813924326484,1507.2345058703197,2109.150668807534,1626.8147372080823,908.7932164264383,2039.7209884534245,877.1655421168949,4521.784817618264,5719.6622686671235,996.2363088887214,647.3309132203425,275.52627046572144,4884.0047756529675,3797.3873224002286,537.4113269071689,18883.758978576258,460.7335413787215
71,249.86063530662102,668.6853012215981,1266.7427459666208,262.18221758989955,3222.0449475881283,2282.690862562557,853.1386220591781,2134.151794105251,2322.9856437511417,1365.4756735636986,9194.810153326483,1524.6169174703198,2127.0909291075345,1946.999718108082,911.7377245864383,2077.3733629534245,850.6160499168949,4830.311985318265,5827.053558867124,996.0102623687216,631.9983975003425,261.5711610167215,5047.626262952967,4086.8564322002285,552.0575333671688,19969.535144876256,454.07960320872144
72,231.227789405621,638.2528069115981,1192.586617276621,241.4636370798995,3076.272180788128,2125.3577532325567,768.2977803891781,2044.708675105251,2196.1767573511415,1337.9083401636988,8955.141153326484,1432.70276347032,2047.580837907534,1928.6091346380822,855.3037796564383,1953.3135371534247,793.721878116895,4580.845549918265,5398.349478717123,932.8373186687215,583.5953647303425,241.51589186172146,4767.2801446529675,3881.638134600228,521.9895637871689,18673.540146376257,425.61721697872144
73,193.633546073621,550.0373860715981,1004.657793266621,195.7288978848995,2671.078982288128,1764.410105682557,637.7061255891781,1783.3250721052511,1864.2363254511415,1165.2495343636986,7919.520554026484,1212.6642012703198,1851.6867448075343,1702.0591852280822,718.1017178164383,1638.8609194634246,679.2926794168949,3970.7639657182644,4499.348600137124,785.3758560987214,477.57701789034246,199.46121127672149,4104.847630352968,3343.9979060002283,446.169970967169,15550.483666676255,361.2732073487215
74,180.670303581621,520.5588443815981,954.214421430621,179.3083841718995,2533.0889132081284,1638.4549553925572,613.1700302891782,1712.585582305251,1739.9747727511415,1087.4065313336987,7627.487116726484,1138.0576626703196,1780.2059206075342,1623.7545375680822,666.2136382264383,1535.0368536334247,636.655400716895,3819.9961633182647,4310.353263827123,734.8516730287215,439.0595758703424,183.35587388672147,3894.2147090529684,3208.467567000228,419.00080568716896,14781.493222576255,333.98456502872153
75,167.091241085621,488.7028385715982,881.4246000536209,162.77079788889952,2378.424711878128,1506.536625142557,561.024799733178,1615.036750705251,1619.0599959511417,1029.0843445636986,7235.261076626484,1059.6499729703198,1707.0880716075342,1545.0324621680822,615.6459947564383,1418.0997951334248,594.926532316895,3588.363892418265,3954.317070937123,680.6614322587214,399.5055080503424,168.0775950507215,3647.836961252968,3002.611202500228,392.02631846716895,13585.744125976256,310.03241568872147
76,157.324469551621,459.8930193915983,813.362130869621,150.90037247089953,2235.501259988128,1398.962435002557,513.8958349671782,1519.4057673052512,1517.3759865511415,972.2315165736986,6810.781767126484,993.6352621703196,1645.3600052075342,1450.7429231280823,575.8011649864384,1314.1660008234246,563.267143916895,3358.059488218265,3631.6062746471234,637.7636740487214,368.60106243034244,156.97975376672147,3433.7211968529678,2806.6375395002283,368.476263377169,12454.992721676255,291.1672011787215
77,154.727387407621,466.1701510415982,829.109455748621,147.16486106689953,2295.964996518128,1399.1512504425573,512.2846646221782,1555.262228405251,1544.5938801511413,996.4555315536986,7110.054228426484,1004.1991664703196,1650.158147707534,1520.8733289080822,575.0190667764383,1321.1673995934245,552.9915246168949,3457.3824948182646,3689.975150347123,639.5909776387214,365.29334548034245,153.30458848672146,3486.4511188529686,2891.2478201002286,373.26687176716894,12845.313653276256,288.83398885872145
78,153.79999164662098,465.3823066615982,830.507971899621,145.57952269589953,2307.8701043581277,1395.519382522557,516.550960219178,1563.436113905251,1561.3621969511414,996.0959474136987,7198.8557677264835,1012.8432512703197,1657.9141404075342,1533.2181582880821,571.7540485764383,1320.5627896434248,544.794976416895,3496.881586518265,3699.1497725271233,640.5597693687215,364.13056899034245,151.5851284597215,3506.4512222529684,2926.4431384002282,374.83977408716896,13004.292377576256,289.91660941872146
79,157.64193931162103,476.1722310715982,853.3041299166209,149.4390888208995,2391.275943388128,1439.1153540625573,537.5942941291783,1596.603573505251,1638.8422125511415,1010.1080444636987,7386.854999326483,1056.5184204703196,1700.2446372075342,1563.3001706080822,589.1038075864384,1356.8022322534246,555.164486616895,3634.635753718265,3804.0229888671233,660.6937270787215,378.55610833034245,154.74485188472147,3631.1172267529682,3022.0772972002287,386.664402307169,13534.534541076257,304.5840379787215
80,166.45412987962098,494.3007165315982,895.958737986621,157.9484684628995,2507.0927370881277,1536.5335787625568,582.1407967391781,1649.0385826052511,1744.4068064511416,1033.2598074636987,7584.828204326484,1129.9515777703198,1779.761624707534,1611.5030410280822,620.9100074964383,1426.6631489534248,584.923395916895,3873.863315418265,4011.055364867123,700.7676800487214,404.86111454034244,162.45717986872148,3840.914065852968,3185.950526200228,404.15265828716895,14353.262817776254,331.3631919987215
81,214.149872666621,632.2632179215982,1221.077507636621,215.39952652789952,3192.349331088128,2051.851239362557,822.2807137691781,2108.8276993052514,2266.2766490511417,1291.3090303636989,9618.988455326484,1476.4122352703198,2101.6062627075344,2051.847587928082,811.3843721964383,1900.6689338534247,735.5050030168949,5055.672061018266,5598.534099967123,908.0325502987215,556.9579033503425,213.95958765372148,4914.279939152968,4173.242399500228,519.866592577169,19970.45286277626,426.35619611872147
82,207.08680204662102,633.6425576115981,1207.855151256621,207.07243471789954,3227.237345188128,2018.9658621625572,772.8989043591781,2110.305151305251,2285.125222051142,1330.5971440636988,9861.918109326483,1469.3550317703198,2097.1122021075344,2152.280135828082,801.8005388864384,1881.3613424534246,714.090183916895,5065.381131018265,5442.105759467124,904.8258490987215,542.2584543503425,205.6116097437215,4887.232913152968,4165.743660100228,518.5926322671689,19729.011981776257,423.47961431872153
83,209.695214206621,641.6153495115982,1258.517454326621,208.48666765789955,3269.134245388128,2040.2837698625572,826.3632674991782,2173.3485784052514,2283.4701590511418,1317.9877461636986,10111.486709326484,1488.4405398703198,2086.5416202075344,2174.1873941280824,804.5311212964384,1920.1524442534248,711.012640316895,5217.781745618265,5758.807044967123,930.8288082687214,544.6171238403425,205.69881468372148,4976.096225552968,4324.433268000228,525.0386760671689,20681.573244776257,413.97941224872153
84,224.173704811621,672.0200261115982,1328.409461486621,228.05503503489953,3386.889792988128,2174.991403962557,870.2167754791781,2258.940242605251,2375.170245051142,1369.2103637636988,10379.051647326483,1562.3324778703195,2128.1875082075344,2219.822934628082,854.3539160664384,2021.6560979534247,753.120966216895,5365.287852318264,6104.3179578671225,989.1441951387216,582.2461831503425,222.87765854472147,5190.730001352967,4480.463409600228,550.1651705271688,21691.591984776256,428.4240820387215
85,205.212838568621,615.671014781598,1206.511412956621,205.10422983589953,3139.580478388128,1964.3341818625572,796.3737536091782,2080.125499605251,2167.262393951142,1252.5426418636987,9535.773142326483,1423.7037086703199,2005.932041607534,2032.1094713380821,773.9644699764384,1827.5778127534247,693.8052191168949,4907.297161318265,5526.663521867123,906.7689537887215,521.3673161803425,202.62601682972146,4743.653235452967,4074.9210717002284,503.91732366716894,19549.752340776256,389.2329816487215
86,205.70496103162102,601.6949881915981,1172.5985917766209,207.81715526589952,3029.5305330881283,1937.6176280625573,792.2303250691781,2021.8143685052512,2106.4160752511416,1206.8691905636988,9115.538988326483,1401.6093939703196,1990.0737639075344,1938.1723983080822,761.6645979964384,1789.4074698534248,696.548380816895,4782.256238918265,5408.357416867124,886.3986092187216,513.8061143903425,204.52471206072147,4630.702177552967,3959.731146400228,491.7810220771689,18971.70285977626,385.6745093587215
87,203.902251862621,616.9473063215981,1205.1507056066212,206.04453539289952,3112.736918988128,1952.242969562557,784.9636270291782,2085.9137578052514,2164.8067373511417,1268.6904638636986,9634.022996326485,1428.0434731703197,2006.792019607534,2082.519995768082,769.5347074864384,1825.4428615534248,694.242791216895,4946.914954718265,5496.442037267124,892.0429519087215,517.1405319503425,202.26889044972148,4734.322717952968,4098.037928200228,502.3521484971689,19581.480347776258,385.60569559872147
88,200.14381994462104,610.7516853215982,1190.555583546621,201.25291875489955,3081.531307588128,1918.7377588625573,779.871934389178,2067.610127505251,2133.604110651142,1253.1834271636985,9572.686265326483,1408.1934261703198,1991.0570018075343,2065.651738048082,757.4747428664383,1807.6220269534247,681.552382616895,4905.684557718265,5418.815106467123,886.5819480487215,507.4977307303424,197.95436846772148,4686.047608752969,4060.4373857002283,495.08128344716897,19349.604929776255,380.6211431687215
89,210.975905358621,628.1392940915981,1234.7564522366208,214.81525774389954,3173.358727388128,2025.760168762557,810.384660369178,2131.557314305251,2216.478972851142,1292.9518332636985,9759.221596326484,1464.1734288703199,2036.5138324075342,2097.352476498082,796.3957046964383,1886.1264682534247,713.0327760168949,5020.520918218265,5627.668512867123,927.0311989387216,538.3677854903425,210.31676333372147,4860.727327652968,4180.405861900228,514.9078391271689,20045.259476776257,398.42353950872155
90,200.370104726621,602.2951281615982,1181.710339696621,201.83130984689953,3070.2754070881283,1918.6089391625574,796.5550953291781,2063.8539971052514,2124.5535142511417,1230.6897896636985,9386.246583326485,1393.6948875703197,1985.7127428075341,2009.3158839380824,761.8549640564385,1807.9205245534247,679.7782147168949,4875.574293618265,5406.8727699671235,878.8680669387214,507.7073323803424,197.68203797572147,4684.363988352968,4064.7469114002283,496.00985939716895,19359.911179776256,381.3195656587215
