Time_Index,h2_BR_AC,h2_BR_AL,h2_BR_AM,h2_BR_AP,h2_BR_BA,h2_BR_CE,h2_BR_DF,h2_BR_ES,h2_BR_GO,h2_BR_MA,h2_BR_MG,h2_BR_MS,h2_BR_MT,h2_BR_PA,h2_BR_PB,h2_BR_PE,h2_BR_PI,h2_BR_PR,h2_BR_RJ,h2_BR_RN,h2_BR_RO,h2_BR_RR,h2_BR_RS,h2_BR_SC,h2_BR_SE,h2_BR_SP,h2_BR_TO
26,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
27,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
28,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
29,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
30,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
31,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
32,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
33,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
34,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
35,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
36,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
37,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
38,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
39,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
40,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
41,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
42,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
43,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
44,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
45,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
46,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
47,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
48,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
49,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
50,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
51,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
52,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
53,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
54,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
55,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
56,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
57,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
58,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
59,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
60,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
61,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
62,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
63,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
64,5.88383893,24.295661798423318,39.443011272003375,6.17552888,200.63878028502833,69.44132503029685,30.019609725786687,62.501840946611615,166.54210479351488,64.66388452494441,408.64096521736917,79.81983978548048,162.27309287289978,118.86172944083442,31.768195750803848,94.51319671296208,33.83691446205137,318.1749590450328,171.15278149705193,26.51082556,37.452732090269855,6.644631556,241.83041782057896,172.66764142150222,22.53910361288755,998.5244573868455,50.80984292208111
